work_year,job_title,job_category,salary,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2022,Applied Scientist,Data Science and Research,192000,United States,Senior,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,164000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,310000,United States,Executive,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,239000,United States,Executive,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,160000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,120000,United States,Mid-level,Full-time,Remote,United States,M
2022,AI Scientist,Machine Learning and AI,125000,Colombia,Senior,Full-time,Remote,Colombia,L
2022,Data Analyst,Data Analysis,115934,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,175000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,140000,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,122500,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,190000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,120000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,127000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,104000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,210000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,150000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,210000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,150000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,210000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,130000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,182750,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,161500,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,102640,United States,Mid-level,Full-time,Remote,United States,M
2022,Research Scientist,Data Science and Research,210000,United States,Senior,Full-time,Remote,United States,M
2022,Research Scientist,Data Science and Research,150000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,130000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,136000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,104000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,150000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,216000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,144000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,159000,United States,Executive,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,130000,United States,Executive,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,115934,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,215000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,150000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,246000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,201000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,187000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,153000,United States,Mid-level,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,255000,Mexico,Senior,Full-time,Remote,Mexico,M
2022,Machine Learning Engineer,Machine Learning and AI,185000,Mexico,Senior,Full-time,Remote,Mexico,M
2022,BI Developer,BI and Visualization,140000,United States,Senior,Full-time,Remote,United States,M
2022,BI Developer,BI and Visualization,120000,United States,Senior,Full-time,Remote,United States,M
2022,MLOps Engineer,Machine Learning and AI,134000,United States,Mid-level,Full-time,Remote,United States,M
2022,MLOps Engineer,Machine Learning and AI,124000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,220000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,146000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,190000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,135000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,173000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,110000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,115934,United States,Senior,Full-time,Remote,United States,M
2022,Principal Machine Learning Engineer,Machine Learning and AI,190000,United States,Senior,Full-time,Remote,United States,L
2022,Data Engineer,Data Engineering,194000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,129400,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,201000,United States,Senior,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,230000,United States,Senior,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,196000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Researcher,Machine Learning and AI,150000,United States,Mid-level,Full-time,Remote,United States,M
2022,Machine Learning Researcher,Machine Learning and AI,130000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,216000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,144000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,192500,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,140000,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,170000,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,125000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,197430,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,134760,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,120000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,220000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,162000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,149040,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,113900,United States,Senior,Full-time,Remote,United States,M
2021,Data Analyst,Data Analysis,115000,United States,Senior,Full-time,Remote,United States,S
2022,Data Analyst,Data Analysis,171000,United States,Senior,Full-time,Remote,Australia,L
2022,Data Engineer,Data Engineering,230000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,154600,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,160000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,140000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,120000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Software Engineer,Machine Learning and AI,227200,Canada,Senior,Full-time,Remote,Canada,M
2022,Machine Learning Software Engineer,Machine Learning and AI,168000,Canada,Senior,Full-time,Remote,Canada,M
2022,ML Engineer,Machine Learning and AI,243000,United States,Senior,Full-time,Remote,United States,M
2022,ML Engineer,Machine Learning and AI,183000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,130000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,116000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,194000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,129400,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,190000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,135000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,115573,France,Senior,Full-time,Remote,France,M
2022,Data Engineer,Data Engineering,205000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,150000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,175000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,145000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,235000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,175000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,160000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,125000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,110000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,148000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,107000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,310000,United States,Executive,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,239000,United States,Executive,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,168000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,130000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,136000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,104000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,161000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,118000,United States,Mid-level,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,205000,United States,Senior,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,184000,United States,Senior,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,205000,United States,Senior,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,184000,United States,Senior,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,230000,United States,Senior,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,196000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,175000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,135000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,231250,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,138750,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,193750,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,116250,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,231250,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,138750,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,231250,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,138750,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,231250,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,138750,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,193750,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,116250,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,208000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,127000,United States,Senior,Full-time,Remote,United States,M
2022,Research Scientist,Data Science and Research,300000,United States,Senior,Full-time,Remote,United States,M
2022,Research Scientist,Data Science and Research,196000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,205000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,185000,United States,Senior,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,205000,United States,Senior,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,184000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,350000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,135000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,115934,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,104697,Switzerland,Mid-level,Full-time,Remote,Switzerland,L
2022,Data Engineer,Data Engineering,175000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,150000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,135000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,177500,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,134000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,192564,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,144854,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,179305,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,142127,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,315000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,225000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,243900,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,156600,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,182500,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,128500,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,160000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,127000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,110000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,210000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,136000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,170000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,140000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,120000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,161000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,110000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,136000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,104000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,150000,United States,Mid-level,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,187200,Canada,Senior,Full-time,Remote,Canada,M
2022,Machine Learning Engineer,Machine Learning and AI,116100,Canada,Senior,Full-time,Remote,Canada,M
2022,Data Engineer,Data Engineering,275000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,166000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,236000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,182000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,180000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,140000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,135000,United States,Senior,Full-time,Remote,United States,M
2022,Research Engineer,Data Science and Research,240000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,195000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,175000,United States,Senior,Full-time,Remote,United States,M
2022,ML Engineer,Machine Learning and AI,180000,United States,Mid-level,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,210000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,180000,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,210000,United States,Executive,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,157000,United States,Executive,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,180000,United States,Entry-level,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,175950,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,130050,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,236600,United States,Senior,Full-time,Remote,United States,M
2022,Marketing Data Analyst,Data Analysis,200000,United Kingdom,Senior,Full-time,Remote,United Kingdom,S
2022,Data Scientist,Data Science and Research,155000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,155000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,153600,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,106800,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,185000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,155000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,168000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,130000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,120000,United States,Senior,Full-time,Remote,United States,S
2022,Data Engineer,Data Engineering,185000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,200000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,175000,United States,Senior,Full-time,Remote,United States,M
2022,ML Engineer,Machine Learning and AI,148500,United States,Mid-level,Full-time,Remote,United States,L
2022,Data Analyst,Data Analysis,115000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,225000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,185000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,144200,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,115360,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,170000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,150000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,180000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,160000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Manager,Machine Learning and AI,200000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Manager,Machine Learning and AI,150000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,188700,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,160395,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,115934,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,198440,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,144000,United States,Senior,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Lead Data Scientist,Data Science and Research,156868,United States,Senior,Full-time,Remote,United States,L
2022,BI Analyst,BI and Visualization,200000,Nigeria,Senior,Full-time,Remote,Nigeria,S
2022,Data Engineer,Data Engineering,200000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,180000,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,108000,United States,Mid-level,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,210000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,180000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,165000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,132000,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,130000,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,110000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analytics Engineer,Leadership and Management,135000,United States,Mid-level,Full-time,Remote,United States,L
2022,Data Engineer,Data Engineering,178800,United States,Senior,Full-time,Remote,United States,L
2022,Data Engineer,Data Engineering,132100,United States,Senior,Full-time,Remote,United States,L
2022,Data Engineer,Data Engineering,160000,United States,Senior,Full-time,Remote,United States,M
2022,ETL Developer,Data Engineering,250000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,187200,United States,Executive,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,116100,United States,Executive,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,200000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,145000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist Lead,Data Science and Research,183000,United States,Senior,Full-time,Remote,United States,L
2022,Data Scientist,Data Science and Research,236900,United States,Senior,Full-time,Remote,United States,L
2022,Data Scientist,Data Science and Research,159200,United States,Senior,Full-time,Remote,United States,L
2022,Data Science Manager,Data Science and Research,243225,United States,Senior,Full-time,Remote,United States,M
2022,Data Science Manager,Data Science and Research,179775,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,175000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,150000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,210000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,180000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,148000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,128000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,190000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,135000,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,130000,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,110000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,160000,United States,Senior,Full-time,Remote,United States,M
2022,ML Engineer,Machine Learning and AI,195400,United States,Senior,Full-time,Remote,United States,L
2022,ML Engineer,Machine Learning and AI,131300,United States,Senior,Full-time,Remote,United States,L
2022,Data Specialist,Data Management and Strategy,105000,Chile,Entry-level,Full-time,Remote,United States,L
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,207000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,153000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,200000,Puerto Rico,Senior,Full-time,Remote,Puerto Rico,M
2022,Machine Learning Engineer,Machine Learning and AI,135000,Puerto Rico,Senior,Full-time,Remote,Puerto Rico,M
2022,Data Scientist,Data Science and Research,207000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,153000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,ML Engineer,Machine Learning and AI,130000,United States,Senior,Full-time,Remote,United States,M
2022,Business Data Analyst,Data Analysis,150000,United States,Mid-level,Full-time,Remote,United States,L
2022,Data Scientist,Data Science and Research,102200,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M
2022,Data Analyst,Data Analysis,144000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,113000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,195400,United States,Senior,Full-time,Remote,United States,L
2022,Data Architect,Data Architecture and Modeling,131300,United States,Senior,Full-time,Remote,United States,L
2022,Machine Learning Engineer,Machine Learning and AI,195400,United States,Senior,Full-time,Remote,United States,L
2022,Machine Learning Engineer,Machine Learning and AI,131300,United States,Senior,Full-time,Remote,United States,L
2022,Data Architect,Data Architecture and Modeling,195400,United States,Senior,Full-time,Remote,United States,L
2022,Data Architect,Data Architecture and Modeling,131300,United States,Senior,Full-time,Remote,United States,L
2022,Data Architect,Data Architecture and Modeling,190000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,135000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,135000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,160000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,178800,United States,Senior,Full-time,Remote,United States,L
2022,Data Engineer,Data Engineering,132100,United States,Senior,Full-time,Remote,United States,L
2022,Data Engineer,Data Engineering,140000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,105000,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,190000,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,140000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,180000,United States,Senior,Full-time,Remote,United States,L
2022,Data Scientist,Data Science and Research,165000,United States,Senior,Full-time,Remote,United States,L
2022,Data Architect,Data Architecture and Modeling,190000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,135000,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,122500,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,297500,United States,Executive,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,260000,United States,Executive,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,193000,Spain,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,136994,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,101570,United States,Senior,Full-time,Remote,United States,M
2022,ETL Developer,Data Engineering,250000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,136000,United States,Mid-level,Full-time,Remote,United States,M
